date,value,category
2016-02-21,938,C3
2016-02-20,892,C3
2016-02-19,807,C1
2016-02-18,348,C3
2016-02-17,707,C3
2016-02-16,562,C1
2016-02-15,20,C1
2016-02-14,917,C4
2016-02-13,853,C4
2016-02-12,177,C1
2016-02-11,230,C1
2016-02-10,476,C2
2016-02-09,103,C4
2016-02-08,484,C3
2016-02-07,811,C3
2016-02-06,621,C2
2016-02-05,763,C4
2016-02-04,117,C3
2016-02-03,473,C3
2016-02-02,497,C4
2016-02-01,381,C4
2016-01-31,189,C2
2016-01-30,684,C4
2016-01-29,328,C4
2016-01-28,336,C1
2016-01-27,334,C3
2016-01-26,734,C1
2016-01-25,970,C3
2016-01-24,557,C4
2016-01-23,322,C4
2016-01-22,649,C2
2016-01-21,174,C4
2016-01-20,679,C1
2016-01-19,789,C4
2016-01-18,780,C4
2016-01-17,573,C1
2016-01-16,237,C2
2016-01-15,513,C4
2016-01-14,921,C1
2016-01-13,326,C4
2016-01-12,965,C1
2016-01-11,246,C2
2016-01-10,350,C4
2016-01-09,91,C1
2016-01-08,755,C1
2016-01-07,617,C1
2016-01-06,813,C2
2016-01-05,80,C4
2016-01-04,478,C1
2016-01-03,560,C1
2016-01-02,572,C3
2016-01-01,664,C3
2015-12-31,777,C1
2015-12-30,864,C2
2015-12-29,718,C3
2015-12-28,894,C1
2015-12-27,70,C1
2015-12-26,598,C2
2015-12-25,301,C1
2015-12-24,479,C4
2015-12-23,567,C4
2015-12-22,615,C1
2015-12-21,565,C2
2015-12-20,689,C1
2015-12-19,951,C2
2015-12-18,669,C2
2015-12-17,235,C4
2015-12-16,996,C1
2015-12-15,667,C2
2015-12-14,560,C4
2015-12-13,614,C1
2015-12-12,981,C4
2015-12-11,267,C2
2015-12-10,838,C1
2015-12-09,183,C4
2015-12-08,760,C1
2015-12-07,996,C3
2015-12-06,653,C4
2015-12-05,586,C4
2015-12-04,656,C4
2015-12-03,921,C1
2015-12-02,833,C1
2015-12-01,311,C2
2015-11-30,703,C4
2015-11-29,588,C4
2015-11-28,850,C4
2015-11-27,841,C3
2015-11-26,564,C4
2015-11-25,133,C4
2015-11-24,177,C4
2015-11-23,891,C4
2015-11-22,892,C1
2015-11-21,411,C2
2015-11-20,293,C2
2015-11-19,597,C2
2015-11-18,562,C3
2015-11-17,408,C4
2015-11-16,714,C3
2015-11-15,202,C3
2015-11-14,981,C3
2015-11-13,789,C4
2015-11-12,188,C1
2015-11-11,235,C4
2015-11-10,919,C2
2015-11-09,535,C3
2015-11-08,104,C4
2015-11-07,662,C1
2015-11-06,535,C3
2015-11-05,671,C3
2015-11-04,944,C3
2015-11-03,534,C1
2015-11-02,826,C2
2015-11-01,278,C3
2015-10-31,178,C3
2015-10-30,140,C2
2015-10-29,47,C3
2015-10-28,18,C1
2015-10-27,957,C4
2015-10-26,800,C1
2015-10-25,708,C4
2015-10-24,673,C2
2015-10-23,52,C1
2015-10-22,649,C1
2015-10-21,329,C1
2015-10-20,375,C1
2015-10-19,203,C4
2015-10-18,678,C3
2015-10-17,215,C4
2015-10-16,348,C2
2015-10-15,138,C1
2015-10-14,244,C4
2015-10-13,802,C2
2015-10-12,249,C3
2015-10-11,350,C3
2015-10-10,392,C4
2015-10-09,559,C1
2015-10-08,964,C3
2015-10-07,274,C4
2015-10-06,833,C4
2015-10-05,737,C4
2015-10-04,726,C4
2015-10-03,174,C1
2015-10-02,727,C3
2015-10-01,946,C4
2015-09-30,441,C4
2015-09-29,640,C4
2015-09-28,107,C2
2015-09-27,506,C4
2015-09-26,589,C4
2015-09-25,427,C1
2015-09-24,989,C4
2015-09-23,269,C4
2015-09-22,517,C2
2015-09-21,376,C4
2015-09-20,808,C4
2015-09-19,744,C2
2015-09-18,541,C3
2015-09-17,494,C1
2015-09-16,791,C3
2015-09-15,232,C3
2015-09-14,252,C4
2015-09-13,345,C4
2015-09-12,785,C3
2015-09-11,225,C4
2015-09-10,212,C2
2015-09-09,608,C1
2015-09-08,561,C1
2015-09-07,90,C3
2015-09-06,135,C4
2015-09-05,412,C3
2015-09-04,792,C4
2015-09-03,705,C2
2015-09-02,282,C1
2015-09-01,490,C3
2015-08-31,811,C1
2015-08-30,328,C1
2015-08-29,169,C2
2015-08-28,345,C4
2015-08-27,507,C1
2015-08-26,713,C1
2015-08-25,261,C4
2015-08-24,233,C3
2015-08-23,385,C3
2015-08-22,562,C1
2015-08-21,942,C3
2015-08-20,413,C1
2015-08-19,168,C3
2015-08-18,715,C1
2015-08-17,967,C3
2015-08-16,253,C4
2015-08-15,407,C2
2015-08-14,604,C1
2015-08-13,823,C4
2015-08-12,875,C3
2015-08-11,765,C4
2015-08-10,370,C1
2015-08-09,197,C3
2015-08-08,727,C1
2015-08-07,673,C4
2015-08-06,932,C4
2015-08-05,815,C4
2015-08-04,911,C2
2015-08-03,407,C1
2015-08-02,701,C2
2015-08-01,978,C3
2015-07-31,455,C1
2015-07-30,525,C1
2015-07-29,155,C1
2015-07-28,875,C2
2015-07-27,905,C2
2015-07-26,45,C1
2015-07-25,43,C1
2015-07-24,96,C3
2015-07-23,801,C3
2015-07-22,352,C4
2015-07-21,948,C3
2015-07-20,101,C4
2015-07-19,244,C1
2015-07-18,848,C1
2015-07-17,573,C4
2015-07-16,363,C3
2015-07-15,556,C2
2015-07-14,108,C4
2015-07-13,667,C2
2015-07-12,386,C1
2015-07-11,674,C4
2015-07-10,403,C1
2015-07-09,736,C3
2015-07-08,20,C4
2015-07-07,744,C4
2015-07-06,549,C2
2015-07-05,296,C2
2015-07-04,421,C2
2015-07-03,64,C3
2015-07-02,473,C3
2015-07-01,330,C1
2015-06-30,606,C1
2015-06-29,860,C3
2015-06-28,651,C3
2015-06-27,142,C3
2015-06-26,121,C1
2015-06-25,894,C2
2015-06-24,794,C1
2015-06-23,492,C1
2015-06-22,466,C2
2015-06-21,827,C4
2015-06-20,689,C3
2015-06-19,319,C3
2015-06-18,990,C3
2015-06-17,21,C3
2015-06-16,75,C1
2015-06-15,209,C1
2015-06-14,606,C1
2015-06-13,505,C3
2015-06-12,920,C3
2015-06-11,318,C4
2015-06-10,383,C3
2015-06-09,877,C3
2015-06-08,431,C2
2015-06-07,701,C3
2015-06-06,24,C4
2015-06-05,368,C2
2015-06-04,378,C4
2015-06-03,610,C3
2015-06-02,132,C3
2015-06-01,980,C2
2015-05-31,280,C3
2015-05-30,841,C2
2015-05-29,832,C3
2015-05-28,536,C4
2015-05-27,933,C2
2015-05-26,503,C2
2015-05-25,803,C2
2015-05-24,954,C3
2015-05-23,995,C4
2015-05-22,222,C3
2015-05-21,642,C1
2015-05-20,999,C1
2015-05-19,160,C4
2015-05-18,980,C1
2015-05-17,580,C1
2015-05-16,563,C2
2015-05-15,892,C2
2015-05-14,643,C3
2015-05-13,877,C3
2015-05-12,325,C1
2015-05-11,625,C2
2015-05-10,426,C1
2015-05-09,566,C1
2015-05-08,881,C4
2015-05-07,377,C1
2015-05-06,867,C4
2015-05-05,510,C1
2015-05-04,607,C2
2015-05-03,145,C3
2015-05-02,164,C1
2015-05-01,755,C2
2015-04-30,591,C3
2015-04-29,661,C3
2015-04-28,661,C4
2015-04-27,368,C1
2015-04-26,949,C3
2015-04-25,161,C4
2015-04-24,28,C1
2015-04-23,21,C1
2015-04-22,832,C4
2015-04-21,893,C4
2015-04-20,798,C2
2015-04-19,377,C1
2015-04-18,676,C1
2015-04-17,612,C2
2015-04-16,291,C3
2015-04-15,618,C3
2015-04-14,461,C1
2015-04-13,647,C2
2015-04-12,163,C2
2015-04-11,291,C1
2015-04-10,129,C3
2015-04-09,586,C4
2015-04-08,141,C1
2015-04-07,835,C4
2015-04-06,398,C2
2015-04-05,559,C2
2015-04-04,507,C2
2015-04-03,824,C1
2015-04-02,663,C3
2015-04-01,716,C3
2015-03-31,79,C1
2015-03-30,893,C4
2015-03-29,866,C1
2015-03-28,944,C1
2015-03-27,70,C3
2015-03-26,660,C1
2015-03-25,303,C4
2015-03-24,774,C4
2015-03-23,673,C4
2015-03-22,993,C3
2015-03-21,950,C3
2015-03-20,655,C3
2015-03-19,136,C3
2015-03-18,268,C3
2015-03-17,765,C1
2015-03-16,144,C4
2015-03-15,549,C4
2015-03-14,16,C1
2015-03-13,985,C3
2015-03-12,952,C3
2015-03-11,941,C2
2015-03-10,980,C2
2015-03-09,275,C3
2015-03-08,196,C4
2015-03-07,103,C1
2015-03-06,559,C3
2015-03-05,244,C1
2015-03-04,651,C1
2015-03-03,10,C1
2015-03-02,472,C2
2015-03-01,869,C3
2015-02-28,590,C2
2015-02-27,850,C4
2015-02-26,192,C2
2015-02-25,441,C4
2015-02-24,622,C3
2015-02-23,888,C1
2015-02-22,676,C1
2015-02-21,303,C2
2015-02-20,697,C2
2015-02-19,501,C1
2015-02-18,869,C2
2015-02-17,210,C4
2015-02-16,603,C4
2015-02-15,597,C2
2015-02-14,758,C1
2015-02-13,862,C3
2015-02-12,415,C1
2015-02-11,332,C1
2015-02-10,579,C1
2015-02-09,508,C3
2015-02-08,748,C3
2015-02-07,594,C1
2015-02-06,211,C1
2015-02-05,356,C4
2015-02-04,860,C4
2015-02-03,298,C3
2015-02-02,88,C4
2015-02-01,720,C2
2015-01-31,134,C1
2015-01-30,902,C3
2015-01-29,882,C4
2015-01-28,725,C2
2015-01-27,317,C3
2015-01-26,526,C1
2015-01-25,645,C4
2015-01-24,419,C1
2015-01-23,470,C1
2015-01-22,16,C1
2015-01-21,795,C3
2015-01-20,798,C2
2015-01-19,834,C2
2015-01-18,251,C4
2015-01-17,614,C2
2015-01-16,895,C2
2015-01-15,923,C4
2015-01-14,862,C2
2015-01-13,84,C3
2015-01-12,222,C1
2015-01-11,634,C3
2015-01-10,489,C1
2015-01-09,384,C2
2015-01-08,541,C1
2015-01-07,535,C4
2015-01-06,114,C4
2015-01-05,527,C2
2015-01-04,991,C1
2015-01-03,674,C2
2015-01-02,912,C2
2015-01-01,100,C4
2014-12-31,895,C3
2014-12-30,554,C3
2014-12-29,920,C1
2014-12-28,25,C3
2014-12-27,352,C3
2014-12-26,751,C4
2014-12-25,149,C1
2014-12-24,308,C3
2014-12-23,991,C1
2014-12-22,183,C4
2014-12-21,728,C4
2014-12-20,505,C4
2014-12-19,810,C3
2014-12-18,67,C3
2014-12-17,597,C2
2014-12-16,24,C2
2014-12-15,376,C2
2014-12-14,878,C3
2014-12-13,410,C2
2014-12-12,10,C1
2014-12-11,191,C4
2014-12-10,775,C4
2014-12-09,762,C3
2014-12-08,543,C1
2014-12-07,396,C3
2014-12-06,759,C3
2014-12-05,489,C1
2014-12-04,310,C2
2014-12-03,356,C1
2014-12-02,958,C1
2014-12-01,983,C2
2014-11-30,927,C2
2014-11-29,252,C1
2014-11-28,62,C2
2014-11-27,791,C4
2014-11-26,552,C1
2014-11-25,255,C3
2014-11-24,537,C4
2014-11-23,725,C3
2014-11-22,899,C3
2014-11-21,694,C2
2014-11-20,230,C4
2014-11-19,278,C4
2014-11-18,873,C3
2014-11-17,516,C4
2014-11-16,300,C2
2014-11-15,310,C3
2014-11-14,372,C4
2014-11-13,212,C4
2014-11-12,975,C4
2014-11-11,783,C4
2014-11-10,459,C3
2014-11-09,605,C4
2014-11-08,670,C2
2014-11-07,905,C2
2014-11-06,610,C3
2014-11-05,42,C1
2014-11-04,202,C3
2014-11-03,315,C2
2014-11-02,486,C1
2014-11-01,430,C3
2014-10-31,267,C1
2014-10-30,756,C3
2014-10-29,89,C1
2014-10-28,241,C2
2014-10-27,86,C2
2014-10-26,256,C4
2014-10-25,63,C1
2014-10-24,277,C4
2014-10-23,904,C3
2014-10-22,67,C2
2014-10-21,937,C2
2014-10-20,734,C3
2014-10-19,170,C3
2014-10-18,620,C1
2014-10-17,170,C2
2014-10-16,399,C4
2014-10-15,874,C1
2014-10-14,711,C4
2014-10-13,766,C1
2014-10-12,180,C1
2014-10-11,590,C1
2014-10-10,588,C4
2014-10-09,873,C2
2014-10-08,826,C4
2014-10-07,171,C1
2014-10-06,199,C2
2014-10-05,212,C4
2014-10-04,395,C3
2014-10-03,917,C1
2014-10-02,902,C1
2014-10-01,290,C3
2014-09-30,47,C2
2014-09-29,89,C2
2014-09-28,245,C1
2014-09-27,393,C4
2014-09-26,534,C3
2014-09-25,73,C1
2014-09-24,738,C2
2014-09-23,722,C2
2014-09-22,818,C3
2014-09-21,80,C1
2014-09-20,91,C2
2014-09-19,988,C4
2014-09-18,791,C1
2014-09-17,149,C3
2014-09-16,199,C4
2014-09-15,27,C2
2014-09-14,456,C2
2014-09-13,769,C3
2014-09-12,376,C4
2014-09-11,767,C2
2014-09-10,200,C4
2014-09-09,300,C4
2014-09-08,603,C2
2014-09-07,381,C3
2014-09-06,519,C4
2014-09-05,826,C3
2014-09-04,118,C2
2014-09-03,995,C4
2014-09-02,443,C1
2014-09-01,766,C2
2014-08-31,887,C4
2014-08-30,313,C2
2014-08-29,201,C4
2014-08-28,998,C3
2014-08-27,282,C3
2014-08-26,998,C1
2014-08-25,275,C4
2014-08-24,972,C2
2014-08-23,419,C4
2014-08-22,20,C2
2014-08-21,602,C3
2014-08-20,351,C1
2014-08-19,928,C2
2014-08-18,47,C1
2014-08-17,772,C2
2014-08-16,251,C4
2014-08-15,685,C1
2014-08-14,120,C3
2014-08-13,865,C4
2014-08-12,685,C2
2014-08-11,37,C3
2014-08-10,734,C3
2014-08-09,472,C1
2014-08-08,477,C1
2014-08-07,787,C1
2014-08-06,421,C2
2014-08-05,366,C1
2014-08-04,985,C1
2014-08-03,508,C4
2014-08-02,760,C1
2014-08-01,36,C2
2014-07-31,192,C2
2014-07-30,70,C1
2014-07-29,302,C1
2014-07-28,858,C2
2014-07-27,644,C2
2014-07-26,536,C2
2014-07-25,392,C1
2014-07-24,886,C2
2014-07-23,109,C3
2014-07-22,374,C2
2014-07-21,271,C2
2014-07-20,502,C2
2014-07-19,572,C1
2014-07-18,881,C2
2014-07-17,102,C3
2014-07-16,371,C4
2014-07-15,496,C4
2014-07-14,842,C1
2014-07-13,589,C1
2014-07-12,254,C2
2014-07-11,857,C3
2014-07-10,318,C3
2014-07-09,808,C2
2014-07-08,737,C1
2014-07-07,938,C2
2014-07-06,314,C3
2014-07-05,615,C3
2014-07-04,857,C4
2014-07-03,461,C1
2014-07-02,736,C1
2014-07-01,800,C2
2014-06-30,189,C3
2014-06-29,397,C2
2014-06-28,756,C1
2014-06-27,832,C3
2014-06-26,815,C1
2014-06-25,18,C3
2014-06-24,21,C4
2014-06-23,125,C1
2014-06-22,913,C2
2014-06-21,422,C1
2014-06-20,475,C4
2014-06-19,574,C3
2014-06-18,500,C1
2014-06-17,554,C2
2014-06-16,134,C4
2014-06-15,159,C4
2014-06-14,649,C1
2014-06-13,147,C4
2014-06-12,197,C1
2014-06-11,898,C4
2014-06-10,378,C1
2014-06-09,46,C2
2014-06-08,692,C3
2014-06-07,260,C1
2014-06-06,652,C3
2014-06-05,330,C2
2014-06-04,711,C2
2014-06-03,373,C2
2014-06-02,107,C3
2014-06-01,646,C1
2014-05-31,962,C1
2014-05-30,989,C4
2014-05-29,688,C2
2014-05-28,801,C4
2014-05-27,758,C1
2014-05-26,337,C4
2014-05-25,903,C1
2014-05-24,806,C3
2014-05-23,565,C1
2014-05-22,716,C4
2014-05-21,541,C4
2014-05-20,15,C2
2014-05-19,191,C4
2014-05-18,678,C1
2014-05-17,611,C3
2014-05-16,297,C4
2014-05-15,592,C1
2014-05-14,102,C1
2014-05-13,589,C4
2014-05-12,841,C1
2014-05-11,666,C1
2014-05-10,551,C4
2014-05-09,362,C4
2014-05-08,48,C2
2014-05-07,834,C1
2014-05-06,719,C4
2014-05-05,613,C3
2014-05-04,336,C3
2014-05-03,337,C4
2014-05-02,468,C4
2014-05-01,31,C1
2014-04-30,404,C1
2014-04-29,801,C1
2014-04-28,746,C3
2014-04-27,592,C1
2014-04-26,397,C3
2014-04-25,806,C1
2014-04-24,538,C3
2014-04-23,590,C4
2014-04-22,251,C3
2014-04-21,572,C2
2014-04-20,116,C2
2014-04-19,247,C3
2014-04-18,223,C3
2014-04-17,522,C2
2014-04-16,157,C2
2014-04-15,72,C4
2014-04-14,352,C3
2014-04-13,802,C2
2014-04-12,409,C1
2014-04-11,522,C3
2014-04-10,374,C1
2014-04-09,263,C2
2014-04-08,669,C3
2014-04-07,593,C4
2014-04-06,304,C3
2014-04-05,61,C1
2014-04-04,386,C4
2014-04-03,823,C2
2014-04-02,124,C3
2014-04-01,619,C3
2014-03-31,68,C4
2014-03-30,277,C3
2014-03-29,786,C2
2014-03-28,937,C3
2014-03-27,732,C4
2014-03-26,351,C4
2014-03-25,215,C4
2014-03-24,240,C3
2014-03-23,756,C1
2014-03-22,379,C1
2014-03-21,192,C3
2014-03-20,972,C3
2014-03-19,743,C1
2014-03-18,84,C3
2014-03-17,703,C2
2014-03-16,748,C4
2014-03-15,139,C1
2014-03-14,345,C3
2014-03-13,728,C3
2014-03-12,831,C1
2014-03-11,552,C2
2014-03-10,590,C4
2014-03-09,508,C2
2014-03-08,753,C2
2014-03-07,518,C3
2014-03-06,643,C2
2014-03-05,50,C4
2014-03-04,979,C4
2014-03-03,328,C1
2014-03-02,765,C3
2014-03-01,355,C1
2014-02-28,941,C4
2014-02-27,593,C2
2014-02-26,876,C4
2014-02-25,747,C3
2014-02-24,669,C3
2014-02-23,171,C3
2014-02-22,788,C2
2014-02-21,565,C4
2014-02-20,754,C1
2014-02-19,418,C4
2014-02-18,17,C3
2014-02-17,25,C1
2014-02-16,316,C1
2014-02-15,281,C4
2014-02-14,310,C4
2014-02-13,725,C2
2014-02-12,474,C1
2014-02-11,289,C4
2014-02-10,891,C1
2014-02-09,568,C3
2014-02-08,179,C4
2014-02-07,459,C3
2014-02-06,210,C2
2014-02-05,807,C1
2014-02-04,11,C3
2014-02-03,196,C1
2014-02-02,588,C4
2014-02-01,133,C4
2014-01-31,583,C2
2014-01-30,464,C1
2014-01-29,639,C1
2014-01-28,33,C1
2014-01-27,324,C3
2014-01-26,237,C4
2014-01-25,648,C3
2014-01-24,204,C4
2014-01-23,490,C1
2014-01-22,477,C1
2014-01-21,108,C3
2014-01-20,739,C4
2014-01-19,303,C2
2014-01-18,537,C2
2014-01-17,596,C1
2014-01-16,610,C3
2014-01-15,107,C4
2014-01-14,715,C4
2014-01-13,190,C4
2014-01-12,392,C2
2014-01-11,931,C3
2014-01-10,465,C3
2014-01-09,770,C3
2014-01-08,827,C1
2014-01-07,283,C3
2014-01-06,486,C3
2014-01-05,629,C3
2014-01-04,215,C1
2014-01-03,524,C4
2014-01-02,133,C2
2014-01-01,359,C1
2013-12-31,263,C4
2013-12-30,171,C2
2013-12-29,253,C4
2013-12-28,645,C3
2013-12-27,240,C1
2013-12-26,529,C2
2013-12-25,111,C3
2013-12-24,903,C4
2013-12-23,547,C3
2013-12-22,212,C3
2013-12-21,762,C3
2013-12-20,385,C3
2013-12-19,211,C1
2013-12-18,903,C4
2013-12-17,519,C2
2013-12-16,455,C3
2013-12-15,648,C2
2013-12-14,432,C3
2013-12-13,857,C4
2013-12-12,727,C4
2013-12-11,920,C1
2013-12-10,325,C1
2013-12-09,952,C4
2013-12-08,641,C1
2013-12-07,242,C1
2013-12-06,978,C2
2013-12-05,79,C3
2013-12-04,199,C1
2013-12-03,756,C4
2013-12-02,867,C4
2013-12-01,465,C1
2013-11-30,884,C2
2013-11-29,241,C1
2013-11-28,54,C2
2013-11-27,278,C1
2013-11-26,232,C4
2013-11-25,255,C4
2013-11-24,389,C2
2013-11-23,420,C2
2013-11-22,45,C2
2013-11-21,87,C4
2013-11-20,508,C2
2013-11-19,582,C2
2013-11-18,955,C2
2013-11-17,641,C1
2013-11-16,547,C2
2013-11-15,840,C1
2013-11-14,699,C1
2013-11-13,57,C4
2013-11-12,957,C4
2013-11-11,529,C4
2013-11-10,365,C3
2013-11-09,846,C1
2013-11-08,809,C4
2013-11-07,21,C4
2013-11-06,436,C4
2013-11-05,299,C3
2013-11-04,178,C4
2013-11-03,839,C2
2013-11-02,683,C1
2013-11-01,673,C3
2013-10-31,419,C3
2013-10-30,504,C2
2013-10-29,10,C1
2013-10-28,684,C1
2013-10-27,92,C4
2013-10-26,386,C1
2013-10-25,660,C2
2013-10-24,943,C1
2013-10-23,385,C3
2013-10-22,882,C4
2013-10-21,205,C2
2013-10-20,993,C1
2013-10-19,638,C4
2013-10-18,667,C4
2013-10-17,653,C1
2013-10-16,928,C2
2013-10-15,846,C1
2013-10-14,555,C3
2013-10-13,517,C1
2013-10-12,178,C4
2013-10-11,987,C2
2013-10-10,506,C2
2013-10-09,112,C2
2013-10-08,192,C3
2013-10-07,602,C3
2013-10-06,424,C4
2013-10-05,603,C2
2013-10-04,902,C3
2013-10-03,229,C2
2013-10-02,33,C4
2013-10-01,486,C3
2013-09-30,116,C1
2013-09-29,137,C3
2013-09-28,742,C4
2013-09-27,924,C1
2013-09-26,715,C2
2013-09-25,680,C1
2013-09-24,636,C2
2013-09-23,905,C4
2013-09-22,29,C1
2013-09-21,685,C2
2013-09-20,830,C3
2013-09-19,577,C4
2013-09-18,182,C1
2013-09-17,592,C3
2013-09-16,390,C4
2013-09-15,255,C4
2013-09-14,901,C1
2013-09-13,823,C1
2013-09-12,357,C3
2013-09-11,249,C2
2013-09-10,381,C4
2013-09-09,101,C4
2013-09-08,588,C3
2013-09-07,569,C3
2013-09-06,941,C2
2013-09-05,920,C2
2013-09-04,926,C2
2013-09-03,80,C2
2013-09-02,939,C4
2013-09-01,845,C4
2013-08-31,954,C4
2013-08-30,933,C4
2013-08-29,370,C2
2013-08-28,380,C2
2013-08-27,69,C3
2013-08-26,653,C2
2013-08-25,436,C2
2013-08-24,542,C2
2013-08-23,296,C4
2013-08-22,246,C3
2013-08-21,392,C2
2013-08-20,180,C3
2013-08-19,732,C1
2013-08-18,288,C4
2013-08-17,860,C1
2013-08-16,912,C2
2013-08-15,419,C3
2013-08-14,408,C4
2013-08-13,88,C1
2013-08-12,704,C3
2013-08-11,328,C1
2013-08-10,216,C2
2013-08-09,10,C1
2013-08-08,29,C3
2013-08-07,767,C3
2013-08-06,541,C3
2013-08-05,340,C1
2013-08-04,917,C4
2013-08-03,441,C2
2013-08-02,396,C1
2013-08-01,724,C4
2013-07-31,833,C3
2013-07-30,186,C2
2013-07-29,126,C2
2013-07-28,120,C1
2013-07-27,87,C2
2013-07-26,802,C1
2013-07-25,380,C4
2013-07-24,979,C4
2013-07-23,197,C1
2013-07-22,646,C4
2013-07-21,904,C2
2013-07-20,414,C2
2013-07-19,65,C1
2013-07-18,207,C3
2013-07-17,612,C1
2013-07-16,36,C1
2013-07-15,868,C4
2013-07-14,197,C3
2013-07-13,429,C4
2013-07-12,70,C4
2013-07-11,393,C4
2013-07-10,744,C4
2013-07-09,860,C4
2013-07-08,647,C3
2013-07-07,193,C4
2013-07-06,76,C4
2013-07-05,305,C4
2013-07-04,617,C1
2013-07-03,16,C4
2013-07-02,920,C4
2013-07-01,240,C3
2013-06-30,529,C1
2013-06-29,483,C1
2013-06-28,12,C1
2013-06-27,814,C2
2013-06-26,243,C3
2013-06-25,787,C3
2013-06-24,70,C4
2013-06-23,570,C4
2013-06-22,827,C3
2013-06-21,421,C1
2013-06-20,558,C2
2013-06-19,315,C4
2013-06-18,44,C3
2013-06-17,840,C1
2013-06-16,378,C1
2013-06-15,614,C3
2013-06-14,331,C3
2013-06-13,107,C3
2013-06-12,27,C3
2013-06-11,595,C3
2013-06-10,390,C4
2013-06-09,592,C3
2013-06-08,226,C1
2013-06-07,159,C2
2013-06-06,440,C3
2013-06-05,149,C1
2013-06-04,48,C2
2013-06-03,781,C4
2013-06-02,880,C4
2013-06-01,902,C3
2013-05-31,440,C4
2013-05-30,633,C2
2013-05-29,627,C2
2013-05-28,792,C4
2013-05-27,296,C1
2013-05-26,751,C3
2013-05-25,597,C2
2013-05-24,204,C1
2013-05-23,766,C1
2013-05-22,842,C4
2013-05-21,130,C4
2013-05-20,611,C4
2013-05-19,686,C1
2013-05-18,971,C3
2013-05-17,85,C3
2013-05-16,804,C3
2013-05-15,205,C2
2013-05-14,254,C4
2013-05-13,708,C4
2013-05-12,19,C3
2013-05-11,115,C1
2013-05-10,799,C2
2013-05-09,874,C4
2013-05-08,499,C3
2013-05-07,457,C3
2013-05-06,354,C3
2013-05-05,48,C1
2013-05-04,459,C3
2013-05-03,122,C4
2013-05-02,610,C3
2013-05-01,375,C1
2013-04-30,743,C3
2013-04-29,401,C4
2013-04-28,214,C3
2013-04-27,54,C1
2013-04-26,954,C1
2013-04-25,722,C1
2013-04-24,889,C4
2013-04-23,933,C4
2013-04-22,343,C2
2013-04-21,434,C1
2013-04-20,608,C2
2013-04-19,164,C3
2013-04-18,806,C3
2013-04-17,860,C2
2013-04-16,851,C3
2013-04-15,397,C4
2013-04-14,473,C3
2013-04-13,684,C2
2013-04-12,479,C2
2013-04-11,968,C1
2013-04-10,392,C3
2013-04-09,92,C4
2013-04-08,616,C4
2013-04-07,562,C3
2013-04-06,461,C1
2013-04-05,162,C3
2013-04-04,81,C3
2013-04-03,386,C3
2013-04-02,410,C1
2013-04-01,301,C4
2013-03-31,329,C2
2013-03-30,843,C1
2013-03-29,633,C1
2013-03-28,295,C1
2013-03-27,165,C2
2013-03-26,283,C1
2013-03-25,49,C1
2013-03-24,958,C2
2013-03-23,261,C3
2013-03-22,749,C1
2013-03-21,815,C4
2013-03-20,943,C2
2013-03-19,577,C3
2013-03-18,862,C3
2013-03-17,223,C1
2013-03-16,661,C2
2013-03-15,233,C1
2013-03-14,530,C3
2013-03-13,10,C4
2013-03-12,927,C2
2013-03-11,832,C2
2013-03-10,839,C3
2013-03-09,46,C3
2013-03-08,460,C4
2013-03-07,426,C1
2013-03-06,852,C2
2013-03-05,501,C2
2013-03-04,367,C1
2013-03-03,139,C2
2013-03-02,772,C3
2013-03-01,891,C2
2013-02-28,968,C1
2013-02-27,686,C4
2013-02-26,130,C1
2013-02-25,860,C1
2013-02-24,894,C4
2013-02-23,348,C2
2013-02-22,925,C2
2013-02-21,71,C1
2013-02-20,446,C1
2013-02-19,242,C3
2013-02-18,419,C1
2013-02-17,353,C2
2013-02-16,134,C1
2013-02-15,36,C4
2013-02-14,665,C2
2013-02-13,692,C3
2013-02-12,25,C2
2013-02-11,213,C4
2013-02-10,807,C3
2013-02-09,292,C1
2013-02-08,379,C3
2013-02-07,615,C4
2013-02-06,734,C4
2013-02-05,415,C3
2013-02-04,973,C1
2013-02-03,838,C1
2013-02-02,788,C2
2013-02-01,715,C4
2013-01-31,527,C3
2013-01-30,23,C3
2013-01-29,752,C4
2013-01-28,101,C1
2013-01-27,498,C1
2013-01-26,252,C1
2013-01-25,526,C1
2013-01-24,642,C3
2013-01-23,212,C4
2013-01-22,430,C3
2013-01-21,323,C4
2013-01-20,317,C2
2013-01-19,955,C3
2013-01-18,804,C4
2013-01-17,19,C3
2013-01-16,645,C2
2013-01-15,978,C1
2013-01-14,26,C3
2013-01-13,998,C4
2013-01-12,25,C4
2013-01-11,58,C1
2013-01-10,560,C1
2013-01-09,119,C4
2013-01-08,776,C2
2013-01-07,649,C3
2013-01-06,727,C4
2013-01-05,880,C2
2013-01-04,617,C4
2013-01-03,51,C3
2013-01-02,622,C1
2013-01-01,10,C2
2012-12-31,471,C3
2012-12-30,290,C4
2012-12-29,900,C4
2012-12-28,27,C2
2012-12-27,357,C1
2012-12-26,240,C2
2012-12-25,298,C1
2012-12-24,142,C2
2012-12-23,737,C2
2012-12-22,61,C2
2012-12-21,525,C1
2012-12-20,631,C4
2012-12-19,354,C2
2012-12-18,586,C4
2012-12-17,504,C1
2012-12-16,639,C1
2012-12-15,305,C4
2012-12-14,130,C1
2012-12-13,509,C4
